id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1989,Perú,,,Lago Titicaca,Puno,2025-10-25,1,2572.62,
V1990,Ecuador,20,,Iquitos,Loreto,2024-01-26,12,2298.88,Avión
V1991,Perú,69,,Cusco Ciudad,Cusco,2025-04-17,,,Avión
V1992,México,48,O,Huacachina,Ica,NA,12,,Barco
V1993,México,51,F,Cusco Ciudad,Cusco,,,1634.67,Tren
V1994,Ecuador,,M,Huacachina,Ica,,12,4647.82,Bus
V1995,Colombia,,O,Lago Titicaca,Puno,2024-01-16,,3686.75,Tren
V1996,México,27,,Miraflores,Lima,,,1140.46,Avión
V1997,Ecuador,,,Centro Histórico,Lima,NA,13,,NA
V1998,USA,,M,Lago Titicaca,Puno,,6,3078.89,NA
V1999,México,45,,Chan Chan,La Libertad,NA,13,,
V2000,Perú,,O,Cusco Ciudad,Cusco,2024-12-14,,,Bus
V2001,España,,O,Chan Chan,La Libertad,2024-11-20,,1304.87,Tren
V2002,Perú,,,Lago Titicaca,Puno,NA,7,516.51,
V2003,Ecuador,,F,Iquitos,Loreto,,7,4196.58,Barco
V2004,Colombia,38,O,Machu Picchu,Cusco,,1,,Tren
V2005,Colombia,,F,Miraflores,Lima,NA,8,2195.49,
V2006,Argentina,68,,Iquitos,Loreto,2024-06-15,12,,NA
V2007,Perú,,F,Valle del Colca,Arequipa,,,2992.55,Tren
V2008,Perú,,F,Lago Titicaca,Puno,2025-04-21,3,,
V2009,Perú,48,,Lago Titicaca,Puno,2024-11-29,,4204.11,Bus
V2010,Perú,,F,Huacachina,Ica,2025-11-20,,,Auto
V2011,Perú,37,,Chan Chan,La Libertad,NA,12,,Barco
V2012,Chile,,O,Lago Titicaca,Puno,NA,,,Bus
V2013,Brasil,,,Chan Chan,La Libertad,NA,,,Bus
V2014,México,,,Iquitos,Loreto,,2,2433.2,Barco
V2015,Perú,,M,Centro Histórico,Lima,NA,12,4966.88,NA
V2016,Chile,,O,Huacachina,Ica,NA,9,4473.9,Avión
V2017,Perú,,,Iquitos,Loreto,,,,Barco
V2018,España,35,F,Iquitos,Loreto,NA,7,2434.12,Avión
V2019,México,,F,Valle del Colca,Arequipa,2025-07-03,2,,NA
V2020,USA,,,Machu Picchu,Cusco,2025-12-14,,,Bus
V2021,Chile,,F,Valle del Colca,Arequipa,,6,722.64,Auto
V2022,México,27,,Iquitos,Loreto,2025-11-06,,,Bus
V2023,México,18,O,Centro Histórico,Lima,,,,Barco
V2024,Perú,72,F,Cusco Ciudad,Cusco,,,,Bus
V2025,Chile,,O,Iquitos,Loreto,,,1019.96,Barco
V2026,Perú,,F,Centro Histórico,Lima,2024-06-29,4,4334.11,Tren
V2027,Perú,,M,Iquitos,Loreto,NA,,,Barco
V2028,Perú,,F,Chan Chan,La Libertad,2024-08-30,,3672.99,Tren
V2029,Argentina,,O,Lago Titicaca,Puno,NA,,,Barco
V2030,Colombia,27,M,Cusco Ciudad,Cusco,NA,,,Bus
V2031,Colombia,28,,Huacachina,Ica,NA,,944.31,NA
V2032,Argentina,,F,Lago Titicaca,Puno,,4,690.68,Tren
V2033,Perú,,,Lago Titicaca,Puno,2024-05-24,,2373.13,Tren
V2034,Perú,,M,Chan Chan,La Libertad,NA,2,184.89,Barco
V2035,Perú,40,M,Iquitos,Loreto,,,3306.39,Auto
V2035,Perú,40,M,Iquitos,Loreto,,,3306.39,Auto
V2036,Perú,,,Chan Chan,La Libertad,NA,11,1234.67,Barco
V2037,Chile,,,Valle del Colca,Arequipa,2025-01-12,5,,Auto
V2038,Perú,,M,Centro Histórico,Lima,NA,9,3735.26,NA
V2039,Perú,,M,Cusco Ciudad,Cusco,NA,,,Avión
V2040,México,17,M,Valle del Colca,Arequipa,2024-03-09,,,Bus
V2041,Argentina,,,Centro Histórico,Lima,NA,3,3761.68,Bus
V2042,México,43,,Centro Histórico,Lima,2025-05-09,10,,NA
V2043,Perú,,,Iquitos,Loreto,,8,,NA
V2044,Perú,52,O,Iquitos,Loreto,2024-08-23,,,Barco
V2045,Perú,,F,Valle del Colca,Arequipa,NA,4,2547.13,Tren
V2046,México,,F,Chan Chan,La Libertad,,,2911.15,
V2047,Ecuador,,,Machu Picchu,Cusco,,10,,Tren
V2048,Argentina,,,Chan Chan,La Libertad,2024-09-22,,4816.39,
V2049,Brasil,,F,Chan Chan,La Libertad,NA,,2515.67,Barco
V2050,USA,63,O,Iquitos,Loreto,,7,,Avión
V2051,Perú,,,Iquitos,Loreto,NA,8,2974.29,Bus
V2052,Brasil,,O,Huacachina,Ica,NA,,657.92,
V2053,México,,,Iquitos,Loreto,2025-05-30,,,Bus
V2054,Chile,,,Chan Chan,La Libertad,,2,407.31,
V2055,Chile,,O,Iquitos,Loreto,NA,,4634.39,Tren
V2056,Bolivia,,F,Machu Picchu,Cusco,2024-10-13,,1895.28,NA
V2057,Perú,,,Cusco Ciudad,Cusco,,,,
V2058,USA,51,O,Valle del Colca,Arequipa,NA,,2347.03,Barco
V2059,Perú,52,F,Miraflores,Lima,2025-12-08,11,,Tren
V2060,México,,O,Machu Picchu,Cusco,2025-06-01,10,,Bus
V2061,México,,F,Iquitos,Loreto,,,1816.01,Bus
V2062,México,56,,Cusco Ciudad,Cusco,,10,,Barco
V2063,Colombia,,M,Lago Titicaca,Puno,2024-11-27,,,Barco
V2064,México,44,,Huacachina,Ica,NA,5,1264.53,Barco
V2065,Ecuador,58,O,Huacachina,Ica,2025-10-01,,1533.14,Tren
V2066,Francia,,,Lago Titicaca,Puno,NA,,739.79,Auto
V2067,Alemania,,F,Machu Picchu,Cusco,2025-10-12,,,Avión
V2068,México,,O,Iquitos,Loreto,,,,Auto
V2069,Ecuador,,F,Huacachina,Ica,,4,,Avión
V2070,Alemania,,O,Huacachina,Ica,NA,6,3595.54,Tren
V2071,México,57,,Lago Titicaca,Puno,,11,,Tren
V2072,Perú,,,Lago Titicaca,Puno,2025-03-08,4,2538.54,Avión
V2073,Perú,,,Valle del Colca,Arequipa,NA,4,,
V2074,México,,M,Valle del Colca,Arequipa,,7,2790.45,Auto
V2075,USA,68,M,Machu Picchu,Cusco,,,1436.85,Avión
V2076,Chile,,,Machu Picchu,Cusco,,12,4692.6,
V2077,Perú,,,Iquitos,Loreto,2025-10-15,,3404.05,Barco
V2078,Perú,,M,Lago Titicaca,Puno,2025-04-24,,,Barco
V2079,Brasil,,F,Huacachina,Ica,NA,2,416.86,
V2080,México,65,F,Huacachina,Ica,2025-06-04,13,,
V2081,Chile,,O,Miraflores,Lima,NA,,,Tren
V2082,Perú,15,M,Cusco Ciudad,Cusco,,,,Tren
V2083,Argentina,,M,Huacachina,Ica,NA,11,528.19,Avión
V2084,Perú,,,Lago Titicaca,Puno,2025-06-08,,,NA
V2085,Perú,,O,Chan Chan,La Libertad,,8,4648.55,Avión
V2086,Perú,51,,Huacachina,Ica,2024-03-11,,,Bus
V2087,México,,,Lago Titicaca,Puno,,11,2225.44,Barco
V2088,Colombia,,,Cusco Ciudad,Cusco,NA,,1466.61,Avión
V2089,Perú,,,Lago Titicaca,Puno,,8,,Auto
V2090,USA,,M,Chan Chan,La Libertad,,5,,NA
V2091,México,,,Valle del Colca,Arequipa,2024-03-19,3,4863.46,Tren
V2092,Francia,,F,Huacachina,Ica,NA,3,,Auto
V2093,USA,,,Valle del Colca,Arequipa,2025-06-23,5,,NA
V2094,Perú,,,Huacachina,Ica,,,867.1,
V2095,Colombia,,,Machu Picchu,Cusco,NA,,680.93,Tren
V2096,Chile,60,O,Chan Chan,La Libertad,,2,2803.48,Barco
V2097,Colombia,,,Chan Chan,La Libertad,NA,,,NA
V2098,Colombia,32,,Chan Chan,La Libertad,,,3753.95,Tren
V2099,Chile,,M,Valle del Colca,Arequipa,2024-11-02,10,,Bus
V2100,Chile,,,Iquitos,Loreto,NA,,3140.02,Avión
V2101,Chile,,M,Cusco Ciudad,Cusco,2024-06-23,3,,
V2102,Perú,,,Machu Picchu,Cusco,2025-05-09,,,Tren
V2103,Ecuador,37,O,Chan Chan,La Libertad,NA,,,Bus
V2104,Perú,,F,Cusco Ciudad,Cusco,2024-03-28,2,3382.14,Barco
V2105,Colombia,,,Cusco Ciudad,Cusco,NA,2,207.28,Tren
V2106,Argentina,,M,Lago Titicaca,Puno,NA,12,70.71,Bus
V2107,Perú,,F,Lago Titicaca,Puno,,,3702.46,NA
V2108,USA,65,,Valle del Colca,Arequipa,,10,,
V2109,Argentina,75,M,Huacachina,Ica,2024-04-30,6,,Barco
V2110,Perú,,,Valle del Colca,Arequipa,,,1389.08,NA
V2111,Chile,,,Lago Titicaca,Puno,NA,8,2852.68,Avión
V2112,Chile,,O,Huacachina,Ica,NA,,,Tren
V2113,España,,,Chan Chan,La Libertad,NA,,932.73,Avión
V2114,España,28,O,Miraflores,Lima,,9,,Avión
V2115,Perú,,O,Chan Chan,La Libertad,2025-06-20,3,,
V2116,Perú,,O,Valle del Colca,Arequipa,,4,3782.22,Barco
V2117,Chile,,M,Cusco Ciudad,Cusco,NA,4,3295.01,Bus
V2118,Colombia,38,M,Huacachina,Ica,2025-04-27,9,,
V2119,México,73,F,Cusco Ciudad,Cusco,,,1449.49,Barco
V2120,Colombia,68,,Huacachina,Ica,,11,4661.43,Auto
V2121,Perú,,,Chan Chan,La Libertad,2025-10-25,,,
V2122,Perú,,M,Iquitos,Loreto,,,1675.91,Bus
V2123,México,,F,Chan Chan,La Libertad,NA,1,1160.46,Tren
V2124,Colombia,28,F,Iquitos,Loreto,NA,,,Barco
V2125,Perú,18,F,Lago Titicaca,Puno,,,,Auto
V2126,USA,,O,Valle del Colca,Arequipa,,,2400.22,Avión
V2127,Perú,,F,Machu Picchu,Cusco,NA,,728.98,Bus
V2128,México,,O,Valle del Colca,Arequipa,,11,,Avión
V2129,Perú,,,Iquitos,Loreto,NA,,2748.62,
V2130,Perú,,,Centro Histórico,Lima,,14,,NA
V2131,Perú,,,Lago Titicaca,Puno,,,,Auto
V2132,Brasil,72,,Valle del Colca,Arequipa,,,,NA
V2133,Argentina,24,F,Chan Chan,La Libertad,NA,7,,Avión
V2134,Perú,,,Lago Titicaca,Puno,,,,Tren
V2135,México,,,Cusco Ciudad,Cusco,,8,,NA
V2136,Perú,37,,Miraflores,Lima,NA,,,Tren
V2137,México,56,,Miraflores,Lima,NA,,3568.84,Barco
V2138,Perú,50,F,Huacachina,Ica,,6,4918.36,Barco
V2139,Ecuador,42,O,Huacachina,Ica,,4,,Auto
V2140,Perú,,F,Lago Titicaca,Puno,,10,,Auto
V2141,Perú,,,Cusco Ciudad,Cusco,NA,,1614.5,Barco
V2142,Perú,,F,Huacachina,Ica,2025-06-14,,,Barco
V2143,Perú,,,Iquitos,Loreto,NA,,,Bus
V2144,USA,41,O,Chan Chan,La Libertad,2025-01-20,,,NA
V2145,Perú,,,Machu Picchu,Cusco,,8,1595.52,Barco
V2146,Ecuador,,M,Cusco Ciudad,Cusco,2025-12-07,,,Bus
V2147,México,,,Miraflores,Lima,,1,1489.36,NA
V2148,Chile,50,F,Centro Histórico,Lima,2025-05-20,,2734.22,
V2149,Bolivia,62,F,Lago Titicaca,Puno,2024-05-13,,,Avión
V2150,Colombia,40,M,Chan Chan,La Libertad,2024-05-23,,2907.71,Avión
V2151,España,16,O,Lago Titicaca,Puno,NA,,,Barco
V2151,España,16,O,Lago Titicaca,Puno,NA,,,Barco
V2152,España,25,F,Cusco Ciudad,Cusco,,14,3126.16,NA
V2153,México,43,,Valle del Colca,Arequipa,NA,6,168.88,Tren
V2154,España,,M,Iquitos,Loreto,2024-02-22,,3222.5,Bus
V2155,México,,,Huacachina,Ica,,,,
V2156,Perú,26,,Iquitos,Loreto,,1,,Tren
V2157,Colombia,49,,Huacachina,Ica,NA,,2595.41,Barco
V2158,Alemania,,F,Huacachina,Ica,2025-06-02,,1785.88,NA
V2159,Brasil,42,,Lago Titicaca,Puno,2024-04-04,2,,Barco
V2160,Colombia,,,Machu Picchu,Cusco,,5,,NA
V2161,Argentina,,,Chan Chan,La Libertad,NA,1,414.11,Tren
V2162,Colombia,,,Huacachina,Ica,2024-08-25,11,1488.79,Tren
V2163,Ecuador,,M,Lago Titicaca,Puno,NA,11,,Auto
V2164,México,,F,Iquitos,Loreto,2025-12-14,7,,Barco
V2165,Perú,47,,Iquitos,Loreto,,,2066.21,
V2166,México,,,Valle del Colca,Arequipa,NA,6,2428.04,
V2167,México,,M,Cusco Ciudad,Cusco,NA,3,,NA
V2168,México,,M,Huacachina,Ica,,1,,Auto
V2169,Perú,,F,Machu Picchu,Cusco,NA,,840.38,NA
V2170,USA,,O,Chan Chan,La Libertad,2024-07-10,14,1759.58,
V2171,USA,,O,Chan Chan,La Libertad,,8,3978.95,Tren
V2172,USA,,O,Chan Chan,La Libertad,2024-05-14,,724.33,Barco
V2173,Brasil,,O,Iquitos,Loreto,NA,2,,NA
V2174,USA,,M,Iquitos,Loreto,,,988.14,NA
V2175,Alemania,,F,Huacachina,Ica,,2,1336.35,Auto
V2176,USA,34,F,Iquitos,Loreto,NA,,,Avión
V2177,USA,,,Huacachina,Ica,NA,,1546.85,NA
V2178,Perú,,O,Chan Chan,La Libertad,2025-09-30,,2600.51,Auto
V2179,Perú,,F,Centro Histórico,Lima,NA,4,,Auto
V2180,USA,,M,Chan Chan,La Libertad,,,2692.43,Bus
V2181,USA,,M,Huacachina,Ica,NA,,4095.3,Barco
V2182,USA,,M,Chan Chan,La Libertad,,2,,Auto
V2183,México,,,Valle del Colca,Arequipa,NA,3,,Auto
V2184,Ecuador,,,Miraflores,Lima,,,,Avión
V2185,Colombia,16,M,Huacachina,Ica,2024-09-19,12,,Auto
V2186,Perú,,M,Valle del Colca,Arequipa,NA,,3063.71,Barco
V2187,Brasil,,,Lago Titicaca,Puno,,,313.24,
V2188,México,,M,Valle del Colca,Arequipa,2025-02-07,6,2838.77,Avión
V2189,México,,,Chan Chan,La Libertad,NA,1,1925.51,Bus
V2190,México,,,Iquitos,Loreto,,7,3889.53,NA
V2191,Perú,45,F,Miraflores,Lima,NA,7,1158.29,NA
V2192,Argentina,62,O,Lago Titicaca,Puno,,1,1104.09,Bus
V2193,Perú,,,Miraflores,Lima,NA,4,307.41,Avión
V2194,Perú,65,O,Centro Histórico,Lima,NA,,1236.71,
V2195,Alemania,,,Cusco Ciudad,Cusco,2024-02-04,,3105.29,Avión
V2196,Colombia,21,F,Centro Histórico,Lima,,3,,NA
V2197,Brasil,,O,Cusco Ciudad,Cusco,NA,5,3108.97,Tren
V2198,Brasil,,M,Miraflores,Lima,2024-09-25,,1875.05,Avión
V2199,Colombia,32,F,Machu Picchu,Cusco,NA,3,,Barco
V2200,Alemania,,,Valle del Colca,Arequipa,NA,,,Auto
V2201,Brasil,,,Iquitos,Loreto,2024-12-17,11,2112.33,Tren
V2202,USA,,M,Valle del Colca,Arequipa,,,3760.89,
V2203,Perú,,,Valle del Colca,Arequipa,,,788.32,
V2204,Perú,31,O,Iquitos,Loreto,,,3682.85,Avión
V2205,Bolivia,,F,Iquitos,Loreto,,,,Avión
V2206,Colombia,,M,Lago Titicaca,Puno,NA,9,3099.27,
V2207,Perú,,,Miraflores,Lima,,,,
V2207,Perú,,,Miraflores,Lima,,,,
V2208,Perú,,O,Chan Chan,La Libertad,2024-02-11,3,,Auto
V2209,Perú,,,Valle del Colca,Arequipa,2024-10-16,14,,Barco
V2210,Argentina,45,,Chan Chan,La Libertad,2024-12-06,4,,NA
V2210,Argentina,45,,Chan Chan,La Libertad,2024-12-06,4,,NA
V2211,Perú,,,Miraflores,Lima,,,,
V2212,Colombia,74,M,Huacachina,Ica,2024-03-30,14,1247.32,Avión
V2213,Perú,,,Huacachina,Ica,2025-08-01,14,,Tren
V2214,México,,,Machu Picchu,Cusco,,,4362.65,Avión
V2215,Perú,34,,Huacachina,Ica,,14,,Barco
V2216,USA,,O,Chan Chan,La Libertad,NA,,,Auto
V2217,Francia,48,M,Miraflores,Lima,NA,,2980.66,Avión
V2218,México,,M,Machu Picchu,Cusco,2025-07-25,11,,Barco
V2219,Alemania,20,,Lago Titicaca,Puno,,5,,Avión
V2220,Perú,60,M,Chan Chan,La Libertad,,12,3507.52,Barco
V2221,México,,,Huacachina,Ica,,,,Avión
V2222,España,,,Chan Chan,La Libertad,,8,3143.34,Tren
V2223,Brasil,63,,Huacachina,Ica,2025-01-19,,3425.09,Tren
V2224,Perú,,F,Miraflores,Lima,NA,,2315.91,Tren
V2225,Colombia,43,O,Machu Picchu,Cusco,NA,6,4904.73,Tren
V2226,México,,F,Iquitos,Loreto,NA,12,607.48,Tren
V2227,Chile,,,Iquitos,Loreto,NA,1,1732.03,Auto
V2228,Perú,19,,Iquitos,Loreto,2024-05-25,,,Auto
V2229,Alemania,,O,Machu Picchu,Cusco,NA,6,2083.31,Barco
V2230,México,,,Centro Histórico,Lima,2025-10-01,4,,NA
V2231,USA,,,Centro Histórico,Lima,NA,3,1903.93,Avión
V2232,Colombia,,,Iquitos,Loreto,NA,,,
V2233,USA,,M,Huacachina,Ica,NA,,1779.82,
V2234,Alemania,,M,Huacachina,Ica,2025-07-04,,523.38,Barco
V2235,Chile,37,,Cusco Ciudad,Cusco,2025-02-26,,,Bus
V2236,México,,,Machu Picchu,Cusco,2025-12-08,10,4167.69,Bus
V2237,Perú,43,M,Huacachina,Ica,2024-02-28,,1333.79,Auto
V2238,México,,,Huacachina,Ica,2024-03-05,12,,
V2239,Perú,,M,Huacachina,Ica,2024-07-24,,634.2,Auto
V2240,Perú,,,Centro Histórico,Lima,2024-06-29,3,337.06,NA
V2241,Perú,57,O,Machu Picchu,Cusco,NA,,,Avión
V2242,Ecuador,,M,Miraflores,Lima,NA,,4162.94,Auto
V2243,USA,,F,Huacachina,Ica,NA,4,4793.26,Tren
V2244,México,,F,Chan Chan,La Libertad,NA,,2487.75,Bus
V2245,Perú,,F,Machu Picchu,Cusco,2025-05-22,11,3173.28,Tren
V2246,Alemania,63,O,Cusco Ciudad,Cusco,2025-01-03,,,
V2247,Argentina,65,M,Chan Chan,La Libertad,,,,Tren
V2248,USA,17,,Iquitos,Loreto,,,,Bus
V2249,México,,,Lago Titicaca,Puno,,1,238.03,Avión
V2250,México,,M,Centro Histórico,Lima,2024-12-21,,2366.2,Avión
V2251,Perú,45,O,Machu Picchu,Cusco,,,,Barco
V2252,México,,M,Miraflores,Lima,2025-10-12,,,Barco
V2253,México,65,,Miraflores,Lima,,,,Auto
V2254,Argentina,,F,Valle del Colca,Arequipa,2024-12-03,1,2201.64,Tren
V2255,España,,,Machu Picchu,Cusco,2025-01-22,12,,Barco
V2256,USA,,O,Iquitos,Loreto,,,898.29,Tren
V2257,USA,,,Huacachina,Ica,,5,4376.12,Tren
V2258,Perú,75,F,Miraflores,Lima,,8,3208.98,NA
V2259,USA,19,,Centro Histórico,Lima,NA,5,1473.43,Auto
V2260,Chile,74,,Centro Histórico,Lima,,8,351.17,NA
V2261,Perú,75,,Lago Titicaca,Puno,NA,3,,NA
V2262,Colombia,,F,Valle del Colca,Arequipa,2024-02-09,,2549.81,Tren
V2263,México,,,Valle del Colca,Arequipa,NA,,3035.0,Bus
V2264,Brasil,,,Chan Chan,La Libertad,NA,,,NA
V2265,Colombia,,O,Cusco Ciudad,Cusco,,14,1306.43,Avión
V2266,México,,,Iquitos,Loreto,NA,,3273.7,Bus
V2267,Colombia,28,F,Huacachina,Ica,,,4858.67,Bus
V2268,Perú,,F,Chan Chan,La Libertad,NA,6,3745.93,Tren
V2269,Colombia,,M,Cusco Ciudad,Cusco,NA,8,,Auto
V2270,USA,,,Chan Chan,La Libertad,2024-11-22,12,4176.01,
V2271,Argentina,,,Lago Titicaca,Puno,NA,,,Tren
V2272,Perú,,M,Lago Titicaca,Puno,2025-12-31,14,2441.98,NA
V2273,Colombia,,,Centro Histórico,Lima,,,,Bus
V2274,Perú,45,F,Iquitos,Loreto,2024-01-18,3,,Auto
V2274,Perú,45,F,Iquitos,Loreto,2024-01-18,3,,Auto
V2275,Chile,37,O,Huacachina,Ica,NA,,3957.64,Avión
V2276,Perú,,F,Valle del Colca,Arequipa,2025-04-09,,1854.76,NA
V2277,Perú,,M,Machu Picchu,Cusco,2024-06-02,,2510.49,
V2278,Perú,,O,Huacachina,Ica,,,76.96,Tren
V2279,Perú,44,,Iquitos,Loreto,NA,,2055.93,Avión
V2280,Brasil,54,O,Lago Titicaca,Puno,,,,Bus
V2281,Perú,48,O,Centro Histórico,Lima,,5,,Tren
V2282,México,,,Centro Histórico,Lima,2025-10-17,,2905.66,Barco
V2283,Colombia,27,,Centro Histórico,Lima,2024-07-26,12,3462.82,
V2284,Argentina,37,O,Miraflores,Lima,NA,10,,Bus
V2285,México,,F,Machu Picchu,Cusco,2025-05-31,13,4459.9,Avión
V2286,Ecuador,,O,Lago Titicaca,Puno,2025-06-06,7,2547.04,
V2287,Argentina,,,Machu Picchu,Cusco,,,2650.31,
V2288,Perú,35,,Valle del Colca,Arequipa,,4,,Auto
V2289,USA,36,,Machu Picchu,Cusco,2025-07-09,,,Bus
V2290,Perú,67,M,Lago Titicaca,Puno,2024-10-21,,84.47,
V2291,España,,,Centro Histórico,Lima,,6,,
V2292,Francia,44,M,Chan Chan,La Libertad,NA,,,Tren
V2293,Argentina,65,,Lago Titicaca,Puno,,14,,Tren
V2294,Ecuador,,,Machu Picchu,Cusco,2024-11-25,5,3298.85,Barco
V2295,Bolivia,,F,Chan Chan,La Libertad,NA,7,1112.33,Barco
V2296,México,,O,Valle del Colca,Arequipa,NA,,,Bus
V2297,Perú,,,Chan Chan,La Libertad,,,1327.5,Barco
V2298,USA,,,Lago Titicaca,Puno,2024-08-04,5,4345.48,
V2299,Colombia,53,,Machu Picchu,Cusco,NA,1,,Tren
V2300,Chile,,,Cusco Ciudad,Cusco,NA,1,1192.1,
V2301,Perú,59,O,Lago Titicaca,Puno,2025-09-28,,4681.37,Bus
V2302,Colombia,,,Centro Histórico,Lima,,9,4516.26,Tren
V2303,México,21,O,Chan Chan,La Libertad,,,,Avión
V2304,Perú,46,O,Machu Picchu,Cusco,NA,,,
V2305,Argentina,,,Valle del Colca,Arequipa,2024-08-13,10,,Barco
V2306,Bolivia,,F,Lago Titicaca,Puno,NA,13,,Tren
V2307,Brasil,26,M,Iquitos,Loreto,,10,,Barco
V2308,Alemania,,,Iquitos,Loreto,,,,NA
V2309,Perú,,,Huacachina,Ica,NA,,4046.62,Auto
V2310,Ecuador,,,Valle del Colca,Arequipa,NA,,,Bus
V2311,Ecuador,72,O,Iquitos,Loreto,2025-05-01,2,,Tren
V2312,Chile,19,O,Cusco Ciudad,Cusco,2025-05-12,,,NA
V2313,Perú,,O,Chan Chan,La Libertad,2024-09-24,,,Tren
V2314,México,,,Huacachina,Ica,,,1061.15,NA
V2315,Argentina,,,Chan Chan,La Libertad,NA,4,,Barco
V2316,Perú,,F,Centro Histórico,Lima,2024-04-22,,299.29,Barco
V2317,Colombia,,,Valle del Colca,Arequipa,2025-12-10,4,95.75,Barco
V2318,Ecuador,,M,Chan Chan,La Libertad,NA,13,,Tren
V2319,Bolivia,,F,Valle del Colca,Arequipa,,,233.08,Avión
V2320,Perú,20,,Miraflores,Lima,2025-03-30,14,222.2,
V2321,México,57,M,Valle del Colca,Arequipa,,3,1457.57,Bus
V2322,México,,F,Iquitos,Loreto,NA,7,,
V2323,Perú,,,Lago Titicaca,Puno,,2,,Barco
V2324,Brasil,69,,Lago Titicaca,Puno,2025-04-10,2,3931.19,Auto
V2325,USA,,F,Lago Titicaca,Puno,2024-12-24,,3790.31,Tren
V2326,Perú,,F,Huacachina,Ica,,,3395.94,Tren
V2327,USA,,O,Miraflores,Lima,NA,,,Avión
V2328,Perú,,,Machu Picchu,Cusco,2025-09-22,10,1038.03,Avión
V2329,Colombia,,,Iquitos,Loreto,2024-11-16,,,Auto
V2330,Perú,,,Valle del Colca,Arequipa,2024-07-01,12,917.71,Avión
V2331,Perú,30,,Huacachina,Ica,NA,,,Bus
V2332,Perú,47,O,Lago Titicaca,Puno,2024-10-13,,4175.98,Auto
V2333,Argentina,,,Huacachina,Ica,,12,4722.73,Avión
V2334,Brasil,,F,Iquitos,Loreto,,2,,Avión
V2335,Francia,35,M,Chan Chan,La Libertad,2024-03-22,,374.96,Barco
V2336,España,,,Valle del Colca,Arequipa,2024-03-05,7,2708.82,Auto
V2337,Chile,,,Iquitos,Loreto,2025-02-23,,,NA
V2338,Argentina,,F,Machu Picchu,Cusco,,,550.48,NA
V2339,Perú,,,Cusco Ciudad,Cusco,NA,7,,
V2340,México,,F,Cusco Ciudad,Cusco,2025-02-15,,,Avión
V2341,Argentina,,F,Centro Histórico,Lima,NA,,,Barco
V2342,Argentina,,O,Huacachina,Ica,NA,,,Auto
V2343,Colombia,,O,Lago Titicaca,Puno,NA,,,Avión
V2344,Perú,,,Lago Titicaca,Puno,,3,,Auto
V2345,Chile,,F,Huacachina,Ica,NA,,,Barco
V2345,Chile,,F,Huacachina,Ica,NA,,,Barco
V2346,Francia,,F,Centro Histórico,Lima,NA,,3187.47,NA
V2347,México,,,Cusco Ciudad,Cusco,NA,14,,
V2348,Colombia,,M,Huacachina,Ica,NA,,2057.9,Bus
V2349,México,,M,Huacachina,Ica,NA,,,NA
V2350,Perú,53,,Lago Titicaca,Puno,,4,4785.16,Avión
V2351,Perú,,O,Valle del Colca,Arequipa,,,522.43,Avión
V2352,Perú,74,M,Iquitos,Loreto,,1,,
V2353,Brasil,38,M,Huacachina,Ica,,,1932.96,
V2354,México,,F,Miraflores,Lima,2024-03-16,,,Tren
V2355,México,,,Miraflores,Lima,NA,,,Tren
V2356,Perú,74,,Iquitos,Loreto,,4,,Avión
V2357,Colombia,,,Chan Chan,La Libertad,NA,12,,Avión
V2358,Perú,,O,Lago Titicaca,Puno,NA,10,,NA
V2359,México,,M,Valle del Colca,Arequipa,2024-10-26,,,Tren
V2359,México,,M,Valle del Colca,Arequipa,2024-10-26,,,Tren
V2360,Brasil,,M,Valle del Colca,Arequipa,NA,11,3271.9,Bus
V2361,Perú,,,Iquitos,Loreto,NA,4,,Barco
V2362,Perú,40,,Machu Picchu,Cusco,2024-04-16,,4646.53,Bus
V2363,México,,,Cusco Ciudad,Cusco,NA,,1833.49,NA
V2364,Francia,,F,Iquitos,Loreto,,,3081.06,Tren
V2365,Colombia,70,O,Valle del Colca,Arequipa,2024-04-01,11,3683.96,Tren
V2366,Chile,,F,Lago Titicaca,Puno,2025-05-27,3,2434.39,Bus
V2366,Chile,,F,Lago Titicaca,Puno,2025-05-27,3,2434.39,Bus
V2367,Perú,,,Iquitos,Loreto,,,3883.67,Barco
V2368,Colombia,,,Valle del Colca,Arequipa,NA,,4576.07,
V2369,Chile,,,Chan Chan,La Libertad,NA,6,,Barco
V2370,Argentina,,O,Valle del Colca,Arequipa,2025-07-14,,,Bus
V2371,México,,F,Lago Titicaca,Puno,,,3539.3,Avión
V2372,España,,,Huacachina,Ica,,,,Barco
V2373,Perú,,,Chan Chan,La Libertad,NA,6,,Tren
V2374,Perú,66,,Chan Chan,La Libertad,NA,4,656.49,Barco
V2375,Colombia,,,Miraflores,Lima,,,,Avión
V2376,Perú,,O,Huacachina,Ica,NA,,,Bus
V2377,Perú,,,Huacachina,Ica,2025-01-16,,,
V2378,USA,,M,Lago Titicaca,Puno,2024-02-02,2,3462.51,Avión
V2379,Bolivia,,O,Valle del Colca,Arequipa,,,,Avión
V2380,Colombia,,F,Lago Titicaca,Puno,,,,NA
V2381,Colombia,,O,Iquitos,Loreto,,,4285.43,Avión
V2382,Argentina,,,Iquitos,Loreto,,3,853.43,Tren
V2383,Chile,62,O,Lago Titicaca,Puno,NA,12,3624.34,
