id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2005,México,59,,Cusco Ciudad,Cusco,NA,,3823.47,NA
V2006,Perú,,M,Centro Histórico,Lima,2025-10-11,8,3626.51,Avión
V2007,Francia,16,F,Cusco Ciudad,Cusco,NA,,170.84,Auto
V2008,Perú,,F,Iquitos,Loreto,NA,14,,Avión
V2009,Colombia,20,M,Cusco Ciudad,Cusco,NA,14,,Auto
V2010,México,,F,Machu Picchu,Cusco,NA,14,4100.53,Bus
V2011,Perú,,M,Chan Chan,La Libertad,2024-04-26,,2236.45,NA
V2012,Perú,,F,Machu Picchu,Cusco,2025-11-25,,,NA
V2013,Ecuador,56,M,Chan Chan,La Libertad,2024-08-01,,193.18,
V2014,Perú,34,,Iquitos,Loreto,,,1730.66,Bus
V2015,Brasil,,,Huacachina,Ica,2025-05-20,3,,
V2016,Perú,,,Miraflores,Lima,,5,1211.45,Bus
V2017,Perú,65,,Machu Picchu,Cusco,,,,Auto
V2018,Bolivia,,O,Huacachina,Ica,NA,,,NA
V2019,Brasil,,,Valle del Colca,Arequipa,,12,,Tren
V2020,México,,O,Centro Histórico,Lima,,12,910.07,Bus
V2021,Brasil,,F,Huacachina,Ica,2024-08-29,9,402.28,Barco
V2022,México,,M,Chan Chan,La Libertad,,,2008.81,Auto
V2023,Francia,,F,Valle del Colca,Arequipa,NA,,1148.77,NA
V2024,Argentina,50,,Chan Chan,La Libertad,NA,1,3171.72,Tren
V2025,Perú,24,O,Miraflores,Lima,NA,6,,NA
V2026,Argentina,,O,Machu Picchu,Cusco,2024-07-28,,241.52,NA
V2027,Perú,,M,Iquitos,Loreto,2025-09-04,,,NA
V2028,Colombia,31,,Machu Picchu,Cusco,NA,,,NA
V2029,Perú,,M,Machu Picchu,Cusco,2025-01-19,,328.74,Auto
V2030,Alemania,,,Huacachina,Ica,NA,,,Auto
V2031,Colombia,,,Cusco Ciudad,Cusco,2025-04-07,6,,Auto
V2032,USA,,,Chan Chan,La Libertad,NA,,2643.7,Tren
V2033,Colombia,,,Chan Chan,La Libertad,,13,,Avión
V2034,Chile,,,Lago Titicaca,Puno,2024-02-06,5,,Avión
V2035,Colombia,23,,Valle del Colca,Arequipa,,9,1296.87,Bus
V2036,Chile,,,Cusco Ciudad,Cusco,,6,253.43,Avión
V2037,Perú,32,M,Valle del Colca,Arequipa,2025-12-04,13,3334.87,
V2038,Alemania,,F,Chan Chan,La Libertad,NA,3,626.5,Bus
V2039,Brasil,,F,Valle del Colca,Arequipa,2024-05-08,11,1140.71,
V2040,Argentina,,,Lago Titicaca,Puno,NA,6,210.86,Auto
V2041,Argentina,50,,Cusco Ciudad,Cusco,2024-03-30,12,271.65,Tren
V2042,México,25,F,Valle del Colca,Arequipa,,6,,
V2043,México,47,F,Valle del Colca,Arequipa,2025-11-24,6,3618.18,NA
V2044,Bolivia,,F,Iquitos,Loreto,2024-08-25,7,,Barco
V2045,Brasil,,,Huacachina,Ica,NA,,,Tren
V2046,México,,,Lago Titicaca,Puno,NA,12,,Bus
V2047,USA,75,F,Valle del Colca,Arequipa,NA,6,3640.25,Tren
V2048,México,,,Centro Histórico,Lima,2024-09-07,13,,Tren
V2049,México,,,Iquitos,Loreto,,,,Barco
V2050,Chile,,,Miraflores,Lima,2024-05-06,10,3495.66,NA
V2051,Perú,,,Chan Chan,La Libertad,2024-11-17,14,1269.91,Bus
V2052,Colombia,47,M,Lago Titicaca,Puno,NA,5,4913.91,NA
V2053,Brasil,27,,Cusco Ciudad,Cusco,,,,Avión
V2054,Colombia,,M,Huacachina,Ica,NA,,,Auto
V2055,México,,,Iquitos,Loreto,NA,,321.46,Avión
V2056,Colombia,,,Machu Picchu,Cusco,NA,5,,Auto
V2057,Colombia,,O,Chan Chan,La Libertad,2024-10-05,3,3941.77,Avión
V2058,Perú,,,Machu Picchu,Cusco,,,2322.41,Bus
V2059,Argentina,,,Chan Chan,La Libertad,2024-05-01,5,3516.56,Tren
V2060,Argentina,,,Huacachina,Ica,NA,,165.89,Bus
V2061,Chile,,O,Cusco Ciudad,Cusco,,8,,Bus
V2062,Ecuador,74,O,Valle del Colca,Arequipa,2024-01-13,1,,Bus
V2063,México,,,Valle del Colca,Arequipa,2025-09-22,,2871.59,Barco
V2064,Colombia,,F,Chan Chan,La Libertad,NA,,1767.36,Barco
V2065,Perú,,F,Chan Chan,La Libertad,NA,,,Bus
V2066,México,,,Lago Titicaca,Puno,2025-05-19,4,4804.68,NA
V2067,México,,,Valle del Colca,Arequipa,2025-01-22,13,3079.72,Barco
V2068,Chile,,,Chan Chan,La Libertad,2024-04-23,8,326.7,
V2069,Perú,25,F,Lago Titicaca,Puno,,,,Barco
V2070,Colombia,21,,Huacachina,Ica,,,2324.13,Auto
V2071,México,57,O,Valle del Colca,Arequipa,2024-06-22,,,
V2072,México,,F,Lago Titicaca,Puno,2024-12-08,4,306.66,Bus
V2073,México,,O,Valle del Colca,Arequipa,NA,5,859.96,Bus
V2074,México,28,,Centro Histórico,Lima,NA,2,,Tren
V2075,Perú,,O,Lago Titicaca,Puno,2024-09-17,3,4939.28,
V2076,Ecuador,,M,Lago Titicaca,Puno,2025-03-15,,185.28,Avión
V2077,Chile,37,M,Huacachina,Ica,,7,975.05,NA
V2078,Perú,,,Centro Histórico,Lima,,,,NA
V2079,Perú,,,Iquitos,Loreto,,10,,Tren
V2080,México,33,,Machu Picchu,Cusco,NA,10,1456.91,Avión
V2081,Perú,27,,Machu Picchu,Cusco,,12,3594.68,Tren
V2082,Perú,,,Cusco Ciudad,Cusco,2024-07-13,,976.81,NA
V2083,Argentina,,F,Centro Histórico,Lima,NA,14,1023.41,Avión
V2084,Chile,,M,Valle del Colca,Arequipa,2024-01-10,12,,Avión
V2085,Argentina,,O,Huacachina,Ica,NA,,,Avión
V2086,Brasil,,F,Cusco Ciudad,Cusco,,12,,Auto
V2087,México,,,Machu Picchu,Cusco,NA,,4720.73,Auto
V2088,Perú,,,Machu Picchu,Cusco,NA,12,4841.16,NA
V2089,Perú,34,O,Huacachina,Ica,2025-05-22,11,,Bus
V2090,Colombia,54,F,Chan Chan,La Libertad,NA,,,Bus
V2091,México,66,,Chan Chan,La Libertad,2024-01-01,2,816.34,Tren
V2092,México,,,Huacachina,Ica,2025-11-21,,,Tren
V2093,Brasil,54,F,Lago Titicaca,Puno,2024-07-16,1,2021.58,Tren
V2094,Brasil,,F,Cusco Ciudad,Cusco,NA,1,456.7,Tren
V2095,Perú,,,Valle del Colca,Arequipa,,9,,Auto
V2096,México,33,M,Huacachina,Ica,NA,,1976.37,Avión
V2097,Perú,37,O,Huacachina,Ica,,3,,NA
V2098,México,,O,Centro Histórico,Lima,2024-08-10,,,NA
V2099,Colombia,,O,Chan Chan,La Libertad,,,,Avión
V2100,México,,O,Iquitos,Loreto,NA,14,3576.73,Tren
V2101,Perú,67,O,Miraflores,Lima,NA,,3391.91,Tren
V2102,Perú,73,,Lago Titicaca,Puno,NA,,1285.17,
V2103,Perú,,M,Iquitos,Loreto,2024-01-02,,,Tren
V2104,Perú,,O,Machu Picchu,Cusco,NA,5,2261.74,NA
V2105,Perú,,F,Iquitos,Loreto,,,3377.98,Avión
V2106,Chile,54,,Chan Chan,La Libertad,,,,
V2107,Brasil,,F,Chan Chan,La Libertad,2024-04-19,,1826.62,NA
V2108,Colombia,,O,Cusco Ciudad,Cusco,,,,Avión
V2109,Argentina,53,F,Lago Titicaca,Puno,,4,4936.12,
V2110,USA,,M,Huacachina,Ica,2024-08-28,,,Barco
V2111,Perú,,,Chan Chan,La Libertad,2025-06-26,,2043.59,Auto
V2112,México,52,,Valle del Colca,Arequipa,NA,3,,Bus
V2113,Perú,56,F,Chan Chan,La Libertad,NA,,,NA
V2114,Ecuador,,F,Iquitos,Loreto,2025-08-04,,,
V2115,Brasil,,O,Chan Chan,La Libertad,NA,,775.44,Avión
V2116,México,,,Cusco Ciudad,Cusco,,7,1355.2,Avión
V2117,Perú,,F,Machu Picchu,Cusco,,2,,
V2118,Ecuador,,O,Chan Chan,La Libertad,2024-01-08,,,Auto
V2119,Perú,55,O,Iquitos,Loreto,2024-11-21,3,1223.45,Auto
V2120,Chile,26,,Chan Chan,La Libertad,NA,5,3843.43,NA
V2121,USA,48,,Miraflores,Lima,,11,,Auto
V2122,Perú,,F,Lago Titicaca,Puno,,,,Auto
V2123,Chile,,,Cusco Ciudad,Cusco,,9,,Barco
V2124,Colombia,57,,Valle del Colca,Arequipa,2024-08-26,,,Bus
V2125,México,,M,Huacachina,Ica,2025-09-12,2,,Auto
V2126,Chile,,F,Iquitos,Loreto,2025-08-08,,2522.72,Auto
V2127,Perú,,M,Iquitos,Loreto,2024-10-18,,,Bus
V2128,Perú,,O,Iquitos,Loreto,,4,,Avión
V2129,España,38,O,Valle del Colca,Arequipa,NA,4,,Barco
V2130,Perú,,,Chan Chan,La Libertad,NA,,1030.85,Bus
V2131,Perú,,F,Chan Chan,La Libertad,2024-12-12,,,Barco
V2132,Ecuador,,,Huacachina,Ica,NA,,,NA
V2133,México,,M,Valle del Colca,Arequipa,2024-11-08,,,Barco
V2134,España,49,F,Lago Titicaca,Puno,,,2667.83,
V2135,Perú,,O,Valle del Colca,Arequipa,,,,
V2136,Bolivia,16,,Iquitos,Loreto,,,2113.21,NA
V2137,Ecuador,45,F,Machu Picchu,Cusco,NA,13,1522.26,NA
V2138,Perú,,O,Valle del Colca,Arequipa,NA,,3937.32,Bus
V2139,Alemania,,,Lago Titicaca,Puno,2024-08-26,,,Bus
V2140,Francia,,,Huacachina,Ica,2024-02-03,,,Avión
V2141,México,,F,Lago Titicaca,Puno,NA,,,
V2142,México,24,M,Miraflores,Lima,NA,14,,Auto
V2143,USA,,,Huacachina,Ica,2024-07-27,,2562.05,Auto
V2144,Colombia,36,,Machu Picchu,Cusco,2024-08-17,,1077.08,Bus
V2145,México,,O,Huacachina,Ica,,3,2878.57,Avión
V2146,Perú,48,O,Iquitos,Loreto,2025-04-18,,,Bus
V2147,Perú,66,,Iquitos,Loreto,NA,5,2533.97,Avión
V2148,Perú,,,Lago Titicaca,Puno,2025-01-01,,3414.29,Bus
V2149,Bolivia,,M,Huacachina,Ica,,12,1470.75,
V2150,Francia,67,F,Lago Titicaca,Puno,,10,416.46,NA
V2151,Colombia,,,Centro Histórico,Lima,2025-03-20,4,866.36,Bus
V2152,Ecuador,,M,Valle del Colca,Arequipa,NA,5,,
V2153,Perú,,O,Centro Histórico,Lima,NA,,,Tren
V2154,Argentina,,,Huacachina,Ica,NA,7,,Barco
V2155,Brasil,50,,Huacachina,Ica,,,,NA
V2156,Argentina,41,F,Machu Picchu,Cusco,NA,11,,
V2157,Perú,55,,Machu Picchu,Cusco,,5,162.32,NA
V2158,Perú,,,Chan Chan,La Libertad,NA,,,Avión
V2159,Colombia,,,Iquitos,Loreto,,9,836.91,Barco
V2160,Bolivia,,,Miraflores,Lima,2025-03-26,9,,Bus
V2161,Argentina,,,Lago Titicaca,Puno,,,4604.92,Tren
V2162,Perú,,O,Cusco Ciudad,Cusco,,,126.62,Auto
V2163,Argentina,,F,Chan Chan,La Libertad,NA,7,2865.2,
V2164,Perú,33,F,Chan Chan,La Libertad,NA,10,3519.82,Avión
V2165,Ecuador,,,Miraflores,Lima,2025-08-28,,,Bus
V2166,Ecuador,,M,Centro Histórico,Lima,2024-05-22,,1341.21,Tren
V2167,Colombia,,O,Valle del Colca,Arequipa,NA,3,,
V2168,Colombia,,M,Iquitos,Loreto,2024-02-15,14,,NA
V2169,Perú,,O,Miraflores,Lima,NA,,4484.74,Barco
V2170,Colombia,,M,Valle del Colca,Arequipa,,,3122.81,Bus
V2171,Perú,,O,Miraflores,Lima,2025-08-29,2,4477.04,Barco
V2172,Perú,,,Iquitos,Loreto,2024-03-04,12,,
V2173,USA,,,Iquitos,Loreto,NA,,1812.25,Avión
V2174,España,30,O,Miraflores,Lima,2024-01-18,,2567.47,Auto
V2175,Perú,71,M,Iquitos,Loreto,,8,1487.68,Bus
V2176,USA,,,Huacachina,Ica,2024-03-12,,134.26,Tren
V2177,Bolivia,,M,Iquitos,Loreto,2024-11-24,,275.69,Barco
V2178,México,,F,Lago Titicaca,Puno,NA,,2434.9,Bus
V2179,Argentina,,M,Machu Picchu,Cusco,NA,,,Auto
V2180,Perú,21,M,Iquitos,Loreto,2024-06-18,5,4155.98,Tren
V2181,Colombia,,,Chan Chan,La Libertad,,7,1462.1,Avión
V2182,Perú,,F,Valle del Colca,Arequipa,,,,Barco
V2183,Colombia,,F,Chan Chan,La Libertad,,,1085.16,Bus
V2184,Brasil,,,Miraflores,Lima,,14,,
V2185,Alemania,35,F,Lago Titicaca,Puno,2024-03-15,9,1597.03,Tren
V2186,Francia,,F,Huacachina,Ica,2025-09-24,,,Tren
V2187,Argentina,,O,Machu Picchu,Cusco,NA,,,Tren
V2188,Perú,,M,Iquitos,Loreto,NA,4,4166.48,Auto
V2189,Colombia,,M,Valle del Colca,Arequipa,,2,,NA
V2190,Perú,,,Valle del Colca,Arequipa,NA,,,NA
V2191,Perú,,F,Chan Chan,La Libertad,,1,369.93,NA
V2192,Perú,,M,Centro Histórico,Lima,NA,,,Barco
V2193,México,69,,Iquitos,Loreto,NA,,3303.78,Auto
V2194,México,30,M,Iquitos,Loreto,2024-07-27,,,
V2195,Perú,67,M,Centro Histórico,Lima,2025-04-15,14,,Barco
V2196,México,43,O,Lago Titicaca,Puno,,,,Auto
V2197,Argentina,,O,Machu Picchu,Cusco,NA,6,4128.0,Auto
V2198,Colombia,,O,Centro Histórico,Lima,2024-09-17,9,,NA
V2199,México,,,Machu Picchu,Cusco,NA,4,,
V2200,USA,54,,Miraflores,Lima,,,1785.01,
V2201,Perú,,O,Iquitos,Loreto,,,4163.67,Tren
V2202,México,,O,Lago Titicaca,Puno,2025-05-23,4,,Bus
V2203,Alemania,,,Cusco Ciudad,Cusco,,,,Barco
V2204,Perú,42,,Chan Chan,La Libertad,2024-09-17,,,Barco
V2205,Colombia,72,,Machu Picchu,Cusco,,9,2681.41,Bus
V2206,Perú,,,Iquitos,Loreto,NA,,,Tren
V2207,Argentina,,F,Lago Titicaca,Puno,NA,,,Bus
V2208,Chile,,O,Chan Chan,La Libertad,,5,3364.36,Bus
V2209,Perú,19,O,Valle del Colca,Arequipa,2025-07-24,,,NA
V2210,Argentina,,,Cusco Ciudad,Cusco,,,,Barco
V2211,Brasil,,,Valle del Colca,Arequipa,2024-08-25,,4468.71,Auto
V2212,México,,O,Huacachina,Ica,,13,,
V2213,Colombia,,M,Lago Titicaca,Puno,,,3698.62,Tren
V2214,Perú,,,Lago Titicaca,Puno,,2,2754.91,Avión
V2215,Brasil,,M,Chan Chan,La Libertad,2024-07-01,5,111.2,Avión
V2216,Perú,,F,Chan Chan,La Libertad,NA,1,,Barco
V2217,Chile,,F,Lago Titicaca,Puno,,9,3848.2,Avión
V2218,Chile,,M,Miraflores,Lima,2024-04-03,13,,Auto
V2219,Perú,,,Chan Chan,La Libertad,,3,3960.75,Auto
V2220,Argentina,,O,Lago Titicaca,Puno,,,,NA
V2221,Perú,31,O,Chan Chan,La Libertad,,,4092.67,Auto
V2222,México,,M,Huacachina,Ica,2024-07-29,,1570.63,NA
V2223,Alemania,64,,Lago Titicaca,Puno,,,,Bus
V2224,Ecuador,,F,Miraflores,Lima,NA,6,,Bus
V2225,Colombia,,F,Chan Chan,La Libertad,NA,8,3704.07,Auto
V2226,Perú,,,Machu Picchu,Cusco,2025-05-03,,3789.36,Avión
V2227,Brasil,58,,Valle del Colca,Arequipa,,,736.24,
V2228,Francia,26,,Cusco Ciudad,Cusco,2024-01-06,,,Tren
V2229,Perú,,O,Huacachina,Ica,2025-10-23,,,Barco
V2230,USA,,O,Cusco Ciudad,Cusco,NA,7,1882.18,Bus
V2231,USA,,M,Lago Titicaca,Puno,2024-05-22,8,4993.41,Auto
V2232,Argentina,,,Cusco Ciudad,Cusco,,,4015.42,Barco
V2233,Brasil,,,Chan Chan,La Libertad,NA,,1493.58,NA
V2234,USA,,,Huacachina,Ica,2024-11-29,10,,Auto
V2235,Perú,28,M,Centro Histórico,Lima,,,4584.12,Bus
V2236,Argentina,70,O,Iquitos,Loreto,,12,1491.25,Barco
V2237,Perú,,M,Cusco Ciudad,Cusco,2024-04-25,14,2980.11,Auto
V2238,México,,,Lago Titicaca,Puno,,,,
V2239,Perú,,F,Iquitos,Loreto,,,,
V2240,España,35,M,Miraflores,Lima,,,2256.89,Tren
V2241,Francia,,M,Valle del Colca,Arequipa,,6,772.12,
V2242,Colombia,,M,Lago Titicaca,Puno,,1,3498.82,
V2243,Colombia,,O,Iquitos,Loreto,,,633.4,Avión
V2244,Francia,58,M,Iquitos,Loreto,2025-10-02,4,3520.24,Tren
V2245,Argentina,,M,Iquitos,Loreto,NA,,4189.17,
V2246,Colombia,,M,Lago Titicaca,Puno,2025-06-21,8,2592.52,Bus
V2247,Chile,,,Valle del Colca,Arequipa,,,2931.62,Barco
V2248,Francia,51,F,Cusco Ciudad,Cusco,NA,13,3820.28,
V2249,Perú,,,Iquitos,Loreto,NA,,,Auto
V2250,Colombia,,O,Huacachina,Ica,NA,3,1850.19,NA
V2251,Perú,,F,Miraflores,Lima,,,,Tren
V2252,México,69,,Lago Titicaca,Puno,,10,,Auto
V2253,Francia,33,,Huacachina,Ica,NA,8,934.86,Barco
V2254,Chile,,O,Huacachina,Ica,NA,,123.33,Tren
V2255,Francia,,,Miraflores,Lima,NA,,,Bus
V2256,Perú,57,,Lago Titicaca,Puno,2025-06-19,14,2006.79,Tren
V2257,Argentina,,F,Huacachina,Ica,NA,6,4839.56,Barco
V2258,Perú,,O,Huacachina,Ica,,,2828.62,Barco
V2259,Brasil,46,,Valle del Colca,Arequipa,,,4424.09,Avión
V2260,Argentina,,,Iquitos,Loreto,,9,,Bus
V2261,Perú,,F,Cusco Ciudad,Cusco,,11,,NA
V2262,Perú,32,,Iquitos,Loreto,2024-06-03,,,Tren
V2263,Perú,,,Iquitos,Loreto,2025-06-25,10,4109.44,Barco
V2264,Chile,42,,Valle del Colca,Arequipa,,,3231.19,Auto
V2265,España,,F,Cusco Ciudad,Cusco,NA,,,Auto
V2266,México,,,Valle del Colca,Arequipa,NA,,,Auto
V2267,Francia,,O,Chan Chan,La Libertad,NA,,4590.25,Barco
V2268,Perú,,F,Huacachina,Ica,NA,,4206.09,Barco
V2269,Perú,,,Lago Titicaca,Puno,2024-07-28,,,Barco
V2270,Brasil,,,Iquitos,Loreto,,9,1728.61,Auto
V2271,México,,M,Lago Titicaca,Puno,2025-08-16,,,Barco
V2272,Perú,,F,Lago Titicaca,Puno,2024-03-26,,,Tren
V2273,México,59,F,Cusco Ciudad,Cusco,2024-01-25,6,4960.54,
V2274,Chile,64,O,Iquitos,Loreto,NA,,,Barco
V2275,Bolivia,,O,Centro Histórico,Lima,,,4671.06,Bus
V2276,México,,F,Huacachina,Ica,2024-09-18,11,1979.98,Barco
V2277,Perú,73,F,Chan Chan,La Libertad,,,4714.58,Barco
V2278,Colombia,,O,Iquitos,Loreto,2025-12-16,9,113.68,Bus
V2279,Perú,,F,Huacachina,Ica,,12,4101.74,Bus
V2280,Perú,,,Lago Titicaca,Puno,NA,,,Tren
V2281,Perú,,M,Cusco Ciudad,Cusco,NA,,4476.16,Auto
V2282,Perú,22,O,Miraflores,Lima,NA,,2918.25,
V2283,Colombia,33,O,Iquitos,Loreto,2025-05-13,8,,Barco
V2284,Perú,70,O,Lago Titicaca,Puno,,,254.02,
V2285,España,,M,Chan Chan,La Libertad,NA,2,4945.01,Tren
V2286,Alemania,,F,Valle del Colca,Arequipa,,14,4551.17,Tren
V2287,México,51,,Valle del Colca,Arequipa,2024-10-03,10,3383.13,
V2288,Chile,,F,Chan Chan,La Libertad,2025-07-16,14,4205.9,Tren
V2289,Chile,,,Chan Chan,La Libertad,,14,4737.59,Auto
V2290,Perú,,F,Chan Chan,La Libertad,NA,,,Avión
V2291,Ecuador,,F,Lago Titicaca,Puno,2024-05-23,8,,Bus
V2292,México,38,,Chan Chan,La Libertad,,7,,Barco
V2293,Brasil,58,,Miraflores,Lima,2025-09-21,,2481.4,Barco
V2294,Ecuador,,,Valle del Colca,Arequipa,NA,,4177.19,Barco
V2295,Argentina,39,,Iquitos,Loreto,2024-10-02,11,,Barco
V2296,Argentina,55,,Centro Histórico,Lima,2025-08-20,,,Avión
V2297,México,,M,Valle del Colca,Arequipa,,,616.78,Auto
V2298,Ecuador,,,Valle del Colca,Arequipa,2025-03-08,8,,Avión
V2299,Perú,,,Centro Histórico,Lima,2024-01-20,2,4124.63,Barco
V2300,Perú,,,Valle del Colca,Arequipa,NA,,2991.36,Tren
V2301,Colombia,,O,Miraflores,Lima,NA,9,2356.2,Avión
V2302,Francia,,F,Miraflores,Lima,2025-07-30,,4819.01,
V2303,Colombia,42,,Huacachina,Ica,,,,NA
V2304,Perú,47,F,Iquitos,Loreto,,8,2337.1,
V2305,Perú,,,Iquitos,Loreto,2024-01-05,3,1332.41,
V2306,USA,46,M,Centro Histórico,Lima,2025-09-05,,,Bus
V2307,Perú,,O,Iquitos,Loreto,,12,,
V2308,Perú,37,,Huacachina,Ica,,11,1229.74,
V2309,Ecuador,57,,Iquitos,Loreto,,,2518.26,Auto
V2310,Argentina,,,Valle del Colca,Arequipa,,12,,Auto
V2311,México,16,M,Huacachina,Ica,NA,14,,Avión
V2312,Perú,60,O,Cusco Ciudad,Cusco,2025-09-04,,,Barco
V2313,Colombia,,O,Iquitos,Loreto,NA,,1640.73,Bus
V2314,España,,O,Iquitos,Loreto,2025-10-21,,,NA
V2315,Perú,,,Iquitos,Loreto,NA,,851.44,Avión
V2316,USA,,F,Huacachina,Ica,2024-07-27,9,2873.84,Auto
V2317,Perú,71,M,Machu Picchu,Cusco,2024-06-24,13,,
V2318,Perú,38,O,Lago Titicaca,Puno,NA,14,2896.8,Auto
V2319,Bolivia,,,Huacachina,Ica,NA,5,,
V2320,Perú,,F,Chan Chan,La Libertad,NA,3,,Auto
V2321,Chile,,,Huacachina,Ica,NA,,,Auto
V2322,Colombia,,M,Machu Picchu,Cusco,NA,4,1175.0,Avión
V2323,Argentina,29,,Chan Chan,La Libertad,,,4292.89,Barco
V2324,Colombia,72,O,Huacachina,Ica,NA,,,
V2325,Perú,,M,Lago Titicaca,Puno,,,656.55,Barco
V2326,Perú,24,O,Centro Histórico,Lima,,,4803.94,Auto
V2327,Francia,,,Iquitos,Loreto,NA,,,Auto
V2328,Brasil,38,,Valle del Colca,Arequipa,NA,7,4158.96,
V2329,Chile,,,Cusco Ciudad,Cusco,NA,,698.94,Avión
V2330,Chile,,F,Centro Histórico,Lima,NA,8,,Barco
V2331,Chile,,,Chan Chan,La Libertad,2025-04-09,,3879.53,Bus
V2332,Perú,55,,Cusco Ciudad,Cusco,2025-05-04,,2930.92,Avión
V2333,Perú,,,Iquitos,Loreto,2024-08-06,,4638.69,Barco
V2334,Colombia,41,M,Chan Chan,La Libertad,,3,,Bus
V2335,México,,O,Valle del Colca,Arequipa,2025-08-07,,,Bus
V2336,México,45,F,Iquitos,Loreto,2024-05-18,,,Avión
V2337,Brasil,,O,Lago Titicaca,Puno,NA,4,2497.15,Bus
V2338,Perú,,,Cusco Ciudad,Cusco,NA,11,,Avión
V2339,Perú,,,Valle del Colca,Arequipa,NA,,1408.61,NA
V2340,Perú,62,,Iquitos,Loreto,2024-09-03,6,2007.51,Tren
V2341,Alemania,,F,Iquitos,Loreto,,,4691.9,Auto
V2342,España,18,O,Valle del Colca,Arequipa,,14,2424.31,Avión
V2343,Perú,61,O,Huacachina,Ica,,,460.72,Auto
V2344,México,,F,Huacachina,Ica,,11,4986.27,Tren
V2345,Brasil,56,M,Huacachina,Ica,2025-03-15,10,677.09,
V2346,Perú,37,M,Lago Titicaca,Puno,2025-10-03,12,,Tren
V2347,Colombia,,,Valle del Colca,Arequipa,2024-04-19,,497.98,Tren
V2348,Brasil,,O,Iquitos,Loreto,NA,,,
V2349,Perú,,,Machu Picchu,Cusco,,2,3775.01,Bus
V2350,Colombia,68,F,Chan Chan,La Libertad,2024-04-16,6,,Avión
V2351,Brasil,,F,Miraflores,Lima,2024-03-08,12,,Tren
V2352,México,,M,Lago Titicaca,Puno,2024-12-17,,1483.5,Bus
V2353,Brasil,,,Miraflores,Lima,NA,,,NA
V2354,Chile,,O,Lago Titicaca,Puno,NA,,,NA
V2355,Perú,39,,Cusco Ciudad,Cusco,NA,,,Auto
V2356,Ecuador,,F,Centro Histórico,Lima,,,,Auto
V2357,Chile,53,O,Miraflores,Lima,2024-08-29,2,,Auto
V2358,Brasil,,M,Machu Picchu,Cusco,,5,731.07,Auto
V2359,Ecuador,,M,Centro Histórico,Lima,,2,,Auto
V2360,Chile,50,,Chan Chan,La Libertad,2025-10-22,9,4583.43,
V2361,USA,,M,Valle del Colca,Arequipa,,14,,NA
V2362,México,,M,Huacachina,Ica,NA,12,,Bus
V2363,Perú,60,F,Chan Chan,La Libertad,NA,,,NA
V2364,Perú,31,F,Lago Titicaca,Puno,NA,,,Avión
V2365,Perú,,O,Miraflores,Lima,,4,1809.84,
V2366,Perú,,F,Valle del Colca,Arequipa,,,89.66,Barco
V2367,Bolivia,,,Chan Chan,La Libertad,,,3359.95,Avión
V2368,Argentina,,,Huacachina,Ica,,,,Barco
V2369,Perú,33,,Valle del Colca,Arequipa,NA,,,NA
V2370,Perú,,,Chan Chan,La Libertad,,12,,Auto
V2371,Bolivia,31,F,Centro Histórico,Lima,2024-04-07,,4080.24,Barco
V2372,Argentina,,M,Lago Titicaca,Puno,NA,,3416.89,Auto
V2373,México,,O,Huacachina,Ica,,11,,NA
V2374,Perú,,F,Valle del Colca,Arequipa,2024-09-23,,,
V2375,Brasil,24,O,Huacachina,Ica,NA,,508.07,NA
V2376,Perú,,,Lago Titicaca,Puno,NA,,,NA
V2377,Perú,,M,Chan Chan,La Libertad,2025-11-06,11,774.0,Avión
V2378,Francia,,,Centro Histórico,Lima,NA,12,2815.34,NA
V2379,Brasil,,,Centro Histórico,Lima,NA,,,NA
V2380,Francia,,O,Valle del Colca,Arequipa,2025-05-21,,326.56,NA
V2381,Argentina,,F,Valle del Colca,Arequipa,NA,,868.54,Barco
V2382,Colombia,52,F,Huacachina,Ica,NA,6,,Auto
V2383,Alemania,44,,Valle del Colca,Arequipa,,,,Barco
V2384,Colombia,37,,Cusco Ciudad,Cusco,,6,4046.32,Auto
V2385,Ecuador,34,,Lago Titicaca,Puno,,,526.26,Avión
V2386,Perú,30,O,Iquitos,Loreto,2025-02-19,,1584.45,NA
V2387,Perú,,O,Valle del Colca,Arequipa,2024-06-10,,,
V2388,México,67,O,Lago Titicaca,Puno,NA,,2703.96,NA
V2389,Perú,,,Huacachina,Ica,2024-02-04,5,3551.19,Barco
V2390,Perú,,,Huacachina,Ica,2025-11-15,2,987.29,Tren
V2391,Argentina,,M,Valle del Colca,Arequipa,NA,5,1828.93,Barco
V2392,Perú,,,Huacachina,Ica,2024-05-28,7,,Bus
V2393,México,,M,Chan Chan,La Libertad,,,1033.25,Auto
V2394,Argentina,,,Iquitos,Loreto,NA,4,4975.16,Barco
V2395,Colombia,31,,Chan Chan,La Libertad,2024-09-21,,728.35,NA
V2396,Brasil,,,Lago Titicaca,Puno,,3,2035.86,
V2397,Argentina,,,Chan Chan,La Libertad,NA,12,,Tren
V2398,Colombia,,M,Iquitos,Loreto,NA,,4981.14,Tren
V2399,México,,,Valle del Colca,Arequipa,2025-06-20,,4211.44,Bus
V2400,Colombia,,,Chan Chan,La Libertad,,,,Auto
V2401,Perú,,O,Machu Picchu,Cusco,NA,,,NA
